Gene ID	Ensembl Gene ID	Gene Symbol	
5516	ENSG00000104695	PPP2CB	
2534	ENSG00000010810	FYN	
5547	ENSG00000137509	PRCP	
9101	ENSG00000138592	USP8	
391	ENSG00000177105	RHOG	
91133	ENSG00000154655	L3MBTL4	
1604	ENSG00000196352	CD55	
2783	ENSG00000172354	GNB2	
8445	ENSG00000127334	DYRK2	
7941	ENSG00000146070	PLA2G7	
6283	ENSG00000163221	S100A12	
5251	ENSG00000102174	PHEX	
2793	ENSG00000167083	GNGT2	
4321	ENSG00000262406	MMP12	
30818	ENSG00000115041	KCNIP3	
2230	ENSG00000137714	FDX1	
4317	ENSG00000118113	MMP8	
2207	ENSG00000158869	FCER1G	
64145	ENSG00000131381	RBSN	
1515	ENSG00000136943	CTSV	
25801	ENSG00000115271	GCA	
5646	ENSG00000010438	PRSS3	
1465	ENSG00000159176	CSRP1	
462	ENSG00000117601	SERPINC1	
283	ENSG00000214274	ANG	
200316	ENSG00000128394	APOBEC3F	
10600	ENSG00000156256	USP16	
3988	ENSG00000107798	LIPA	
1608	ENSG00000058866	DGKG	
54331	ENSG00000186469	GNG2	
2764	ENSG00000197045	GMFB	
29106	ENSG00000104112	SCG3	
5531	ENSG00000149923	PPP4C	
1512	ENSG00000103811	CTSH	
2157	ENSG00000185010	F8	
337	ENSG00000110244	APOA4	
11216	ENSG00000108599	AKAP10	
64167	ENSG00000164308	ERAP2	
80124	ENSG00000175073	VCPIP1	
3303	ENSG00000235941; ENSG00000234475; ENSG00000237724; ENSG00000204389; ENSG00000215328	HSPA1A	
5894	ENSG00000132155	RAF1	
151	ENSG00000274286	ADRA2B	
3172	ENSG00000101076	HNF4A	
3697	ENSG00000055957	ITIH1	
5294	ENSG00000105851	PIK3CG	
6284	ENSG00000189171	S100A13	
468	ENSG00000128272	ATF4	
9709	ENSG00000051108	HERPUD1	
5073	ENSG00000274829; ENSG00000140694	PARN	
54512	ENSG00000178896	EXOSC4	
7184	ENSG00000166598	HSP90B1	
5393	ENSG00000123737	EXOSC9	
51013	ENSG00000171311	EXOSC1	
56915	ENSG00000077348	EXOSC5	
440	ENSG00000070669	ASNS	
55738	ENSG00000101199	ARFGAP1	
58477	ENSG00000144867	SRPRB	
64061	ENSG00000184205	TSPYL2	
4800	ENSG00000001167	NFYA	
811	ENSG00000179218	CALR	
8570	ENSG00000088247	KHSRP	
23404	ENSG00000130713	EXOSC2	
8602	ENSG00000087269	NOP14	
22926	ENSG00000118217	ATF6	
10525	ENSG00000280682; ENSG00000149428	HYOU1	
9136	ENSG00000114767	RRP9	
10528	ENSG00000101361	NOP56	
30827	ENSG00000154832	CXXC1	
4850	ENSG00000080802	CNOT4	
167227	ENSG00000172795	DCP2	
10130	ENSG00000143870	PDIA6	
9114	ENSG00000159720	ATP6V0D1	
27230	ENSG00000120742	SERP1	
4801	ENSG00000120837	NFYB	
55651	ENSG00000145912	NHP2	
1639	ENSG00000204843	DCTN1	
6745	ENSG00000124783	SSR1	
9695	ENSG00000134109	EDEM1	
23644	ENSG00000038358	EDC4	
9451	ENSG00000172071	EIF2AK3	
6734	ENSG00000182934	SRPRA	
2081	ENSG00000178607	ERN1	
55033	ENSG00000106080	FKBP14	
7709	ENSG00000116809	ZBTB17	
55062	ENSG00000070540	WIPI1	
10897	ENSG00000174851	YIF1A	
1978	ENSG00000187840	EIF4EBP1	
1973	ENSG00000161960	EIF4A1	
1965	ENSG00000134001	EIF2S1	
9797	ENSG00000157014	TATDN2	
11260	ENSG00000184575	XPOT	
25804	ENSG00000130520	LSM4	
79094	ENSG00000128965	CHAC1	
10954	ENSG00000065485	PDIA5	
27257	ENSG00000175324	LSM1	
55153	ENSG00000198301	SDAD1	
1977	ENSG00000151247	EIF4E	
3376	ENSG00000196305	IARS1	
1662	ENSG00000178105	DDX10	
6897	ENSG00000113407	TARS1	
5832	ENSG00000059573	ALDH18A1	
3313	ENSG00000113013	HSPA9	
23478	ENSG00000140612	SEC11A	
9775	ENSG00000141543	EIF4A3	
10775	ENSG00000105171	POP4	
1054	ENSG00000153879	CEBPG	
9531	ENSG00000151929	BAG3	
4848	ENSG00000111596	CNOT2	
6208	ENSG00000164587	RPS14	
4869	ENSG00000181163	NPM1	
57472	ENSG00000113300	CNOT6	
29968	ENSG00000135069	PSAT1	
1981	ENSG00000114867	EIF4G1	
7534	ENSG00000164924	YWHAZ	
64924	ENSG00000145740	SLC30A5	
23517	ENSG00000039123	MTREX	
55802	ENSG00000272886	DCP1A	
55272	ENSG00000177971	IMP3	
28972	ENSG00000114902	SPCS1	
55466	ENSG00000140403	DNAJA4	
9652	ENSG00000198677	TTC37	
2521	ENSG00000089280	FUS	
5394	ENSG00000171824	EXOSC10	
1938	ENSG00000167658	EEF2	
55770	ENSG00000112685	EXOC2	
10605	ENSG00000172239	PAIP1	
8815	ENSG00000175334	BANF1	
5599	ENSG00000107643	MAPK8	
4793	ENSG00000104825; ENSG00000282905	NFKBIB	
5608	ENSG00000108984	MAP2K6	
5601	ENSG00000050748	MAPK9	
2932	ENSG00000082701	GSK3B	
5879	ENSG00000136238	RAC1	
84335	ENSG00000204673	AKT1S1	
10097	ENSG00000138071	ACTR2	
5576	ENSG00000114302	PRKAR2A	
7529	ENSG00000166913	YWHAB	
200576	ENSG00000115020	PIKFYVE	
29110	ENSG00000183735	TBK1	
10096	ENSG00000115091	ACTR3	
3709	ENSG00000123104	ITPR2	
6195	ENSG00000117676; ENSG00000281877	RPS6KA1	
79109	ENSG00000119487	MAPKAP1	
23236	ENSG00000182621	PLCB1	
814	ENSG00000152495	CAMK4	
57521	ENSG00000141564	RPTOR	
1072	ENSG00000172757	CFL1	
7186	ENSG00000127191	TRAF2	
2792	ENSG00000127928	GNGT1	
7334	ENSG00000177889	UBE2N	
108	ENSG00000078295	ADCY2	
10451	ENSG00000134215	VAV3	
2251	ENSG00000111241	FGF6	
51295	ENSG00000130159	ECSIT	
5899	ENSG00000144118	RALB	
8569	ENSG00000079277	MKNK1	
156	ENSG00000173020	GRK2	
8822	ENSG00000158815	FGF17	
51135	ENSG00000198001	IRAK4	
5579	ENSG00000166501	PRKCB	
9630	ENSG00000156049	GNA14	
27006	ENSG00000070388	FGF22	
1845	ENSG00000108861	DUSP3	
3565	ENSG00000113520	IL4	
6503	ENSG00000155926	SLA	
81579	ENSG00000123739	PLA2G12A	
5602	ENSG00000109339	MAPK10	
117145	ENSG00000159445	THEM4	
2872	ENSG00000099875	MKNK2	
5519	ENSG00000137713	PPP2R1B	
81617	ENSG00000102547	CAB39L	
10094	ENSG00000111229	ARPC3	
5308	ENSG00000164093	PITX2	
27071	ENSG00000070190	DAPP1	
51719	ENSG00000135932	CAB39	
5571	ENSG00000181929	PRKAG1	
1460	ENSG00000228875; ENSG00000232960; ENSG00000224398; ENSG00000206406; ENSG00000204435; ENSG00000224774; ENSG00000230700	CSNK2B	
5563	ENSG00000162409	PRKAA2	
466	ENSG00000123268	ATF1	
5300	ENSG00000127445	PIN1	
4803	ENSG00000134259	NGF	
31	ENSG00000275176; ENSG00000278540	ACACA	
4087	ENSG00000175387	SMAD2	
10298	ENSG00000130669	PAK4	
7037	ENSG00000072274	TFRC	
5352	ENSG00000152952	PLOD2	
11151	ENSG00000102879	CORO1A	
871	ENSG00000149257	SERPINH1	
26471	ENSG00000176046	NUPR1	
8624	ENSG00000183527	PSMG1	
5723	ENSG00000146733	PSPH	
112399	ENSG00000129521	EGLN3	
3336	ENSG00000115541	HSPE1	
23657	ENSG00000151012	SLC7A11	
5701	ENSG00000161057	PSMC2	
5052	ENSG00000117450	PRDX1	
2805	ENSG00000120053	GOT1	
10213	ENSG00000115233	PSMD14	
5685	ENSG00000041357	PSMA4	
5464	ENSG00000180817	PPA1	
1719	ENSG00000228716	DHFR	
51377	ENSG00000116750	UCHL5	
3488	ENSG00000115461	IGFBP5	
80777	ENSG00000103018	CYB5B	
6472	ENSG00000182199	SHMT2	
7296	ENSG00000198431	TXNRD1	
2539	ENSG00000160211	G6PD	
5861	ENSG00000138069	RAB1A	
56902	ENSG00000115946	PNO1	
27101	ENSG00000116161	CACYBP	
51382	ENSG00000100554	ATP6V1D	
3689	ENSG00000160255	ITGB2	
10452	ENSG00000130204	TOMM40	
5478	ENSG00000196262	PPIA	
51569	ENSG00000120686	UFM1	
900	ENSG00000113328	CCNG1	
5706	ENSG00000100519	PSMC6	
6241	ENSG00000171848	RRM2	
5704	ENSG00000281221; ENSG00000013275	PSMC4	
10197	ENSG00000131467	PSME3	
5199	ENSG00000126759	CFP	
10622	ENSG00000113356	POLR3G	
5718	ENSG00000197170	PSMD12	
821	ENSG00000283777; ENSG00000127022	CANX	
6184	ENSG00000163902	RPN1	
3308	ENSG00000170606	HSPA4	
586	ENSG00000060982	BCAT1	
5693	ENSG00000100804	PSMB5	
5719	ENSG00000185627	PSMD13	
10987	ENSG00000121022	COPS5	
23165	ENSG00000155561	NUP205	
26227	ENSG00000092621	PHGDH	
8833	ENSG00000163655	GMPS	
9521	ENSG00000124802	EEF1E1	
23753	ENSG00000128228	SDF2L1	
2286	ENSG00000173486	FKBP2	
51109	ENSG00000072042	RDH11	
10962	ENSG00000213190	MLLT11	
2729	ENSG00000001084	GCLC	
6917	ENSG00000187735	TCEA1	
3329	ENSG00000144381	HSPD1	
54843	ENSG00000137501	SYTL2	
4173	ENSG00000104738	MCM4	
7374	ENSG00000076248	UNG	
6117	ENSG00000132383	RPA1	
23760	ENSG00000180957	PITPNB	
2058	ENSG00000136628	EPRS1	
6715	ENSG00000145545	SRD5A1	
441024	ENSG00000163738	MTHFD2L	
26747	ENSG00000083635	NUFIP1	
11333	ENSG00000106244	PDAP1	
81873	ENSG00000136950	ARPC5L	
8894	ENSG00000125977	EIF2S2	
488	ENSG00000174437	ATP2A2	
23062	ENSG00000103365	GGA2	
3145	ENSG00000256269; ENSG00000281702	HMBS	
10963	ENSG00000168439	STIP1	
10061	ENSG00000285292; ENSG00000033050	ABCF2	
4802	ENSG00000066136	NFYC	
516	ENSG00000159199	ATP5MC1	
908	ENSG00000146731	CCT6A	
9738	ENSG00000103540	CCP110	
64858	ENSG00000118655	DCLRE1B	
1786	ENSG00000130816	DNMT1	
29980	ENSG00000159147	DONSON	
8726	ENSG00000074266	EED	
9837	ENSG00000101003	GINS1	
84296	ENSG00000147536	GINS4	
4176	ENSG00000166508	MCM7	
9833	ENSG00000165304	MELK	
253714	ENSG00000146263	MMS22L	
51691	ENSG00000128534	LSM8	
10635	ENSG00000111247	RAD51AP1	
29089	ENSG00000077152	UBE2T	
197335	ENSG00000161996	WDR90	
701	ENSG00000156970	BUB1B	
9319	ENSG00000071539	TRIP13	
79733	ENSG00000129173	E2F8	
4436	ENSG00000095002	MSH2	
29028	ENSG00000156802	ATAD2	
54962	ENSG00000075131	TIPIN	
7083	ENSG00000167900	TK1	
55143	ENSG00000134690	CDCA8	
9918	ENSG00000010292	NCAPD2	
5902	ENSG00000099901	RANBP1	
4361	ENSG00000020922	MRE11	
898	ENSG00000105173	CCNE1	
83461	ENSG00000111665	CDCA3	
55723	ENSG00000105011	ASF1B	
8914	ENSG00000111602	TIMELESS	
3070	ENSG00000119969	HELLS	
5591	ENSG00000253729	PRKDC	
5901	ENSG00000132341	RAN	
7398	ENSG00000162607	USP1	
10615	ENSG00000076382	SPAG5	
146909	ENSG00000186185	KIF18B	
64785	ENSG00000181938	GINS3	
7884	ENSG00000163950	SLBP	
11200	ENSG00000183765	CHEK2	
57405	ENSG00000277909; ENSG00000152253	SPC25	
79077	ENSG00000179958	DCTPP1	
7913	ENSG00000124795	DEK	
79019	ENSG00000100162	CENPM	
5889	ENSG00000108384	RAD51C	
23468	ENSG00000094916	CBX5	
5425	ENSG00000106628	POLD2	
79075	ENSG00000136982	DSCC1	
55635	ENSG00000024526	DEPDC1	
1633	ENSG00000156136	DCK	
6941	ENSG00000233890; ENSG00000137310; ENSG00000224941; ENSG00000224472; ENSG00000224379; ENSG00000234674; ENSG00000206455	TCF19	
5810	ENSG00000113456	RAD1	
4683	ENSG00000104320	NBN	
55148	ENSG00000012963; ENSG00000278787	UBR7	
9125	ENSG00000144580	CNOT9	
203068	ENSG00000232421; ENSG00000229684; ENSG00000183311; ENSG00000232575; ENSG00000235067; ENSG00000196230; ENSG00000224156; ENSG00000227739	TUBB	
79677	ENSG00000163029	SMC6	
4673	ENSG00000187109	NAP1L1	
10527	ENSG00000205339	IPO7	
84312	ENSG00000100916	BRMS1L	
1503	ENSG00000171793	CTPS1	
10111	ENSG00000113522	RAD50	
1434	ENSG00000124207	CSE1L	
10606	ENSG00000128050	PAICS	
51747	ENSG00000108848	LUC7L3	
8493	ENSG00000170836	PPM1D	
5395	ENSG00000122512	PMS2	
25842	ENSG00000111875	ASF1A	
11340	ENSG00000120699	EXOSC8	
4292	ENSG00000076242	MLH1	
57122	ENSG00000111581	NUP107	
4999	ENSG00000115942	ORC2	
11168	ENSG00000164985	PSIP1	
6628	ENSG00000125835	SNRPB	
10549	ENSG00000123131	PRDX4	
84844	ENSG00000100410	PHF5A	
9238	ENSG00000136270	TBRG4	
6470	ENSG00000176974	SHMT1	
5631	ENSG00000147224	PRPS1	
81624	ENSG00000139734	DIAPH3	
9972	ENSG00000124789	NUP153	
29893	ENSG00000131470	PSMC3IP	
5411	ENSG00000100941	PNN	
5931	ENSG00000102054	RBBP7	
83463	ENSG00000213347	MXD3	
5511	ENSG00000117751	PPP1R8	
1029	ENSG00000147889	CDKN2A	
11113	ENSG00000122966	CIT	
54556	ENSG00000071243	ING3	
10248	ENSG00000172336	POP7	
55646	ENSG00000145220	LYAR	
9924	ENSG00000135473	PAN2	
147841	ENSG00000161888	SPC24	
5714	ENSG00000099341	PSMD8	
5713	ENSG00000103035	PSMD7	
6418	ENSG00000119335	SET	
6627	ENSG00000131876	SNRPA1	
56910	ENSG00000084090	STARD7	
8664	ENSG00000100353	EIF3D	
2091	ENSG00000280548; ENSG00000105202	FBL	
11335	ENSG00000122565	CBX3	
7203	ENSG00000163468	CCT3	
708	ENSG00000108561	C1QBP	
7307	ENSG00000160201	U2AF1	
7332	ENSG00000185651	UBE2L3	
6742	ENSG00000106028; ENSG00000262771	SSBP1	
6950	ENSG00000120438	TCP1	
8662	ENSG00000106263	EIF3B	
6626	ENSG00000077312	SNRPA	
11137	ENSG00000136045	PWP1	
328	ENSG00000100823	APEX1	
10907	ENSG00000141759	TXNL4A	
10236	ENSG00000282958; ENSG00000125944	HNRNPR	
1933	ENSG00000283391; ENSG00000114942	EEF1B2	
790	ENSG00000084774	CAD	
6141	ENSG00000063177	RPL18	
8886	ENSG00000088205	DDX18	
6187	ENSG00000140988	RPS2	
10856	ENSG00000183207	RUVBL2	
10921	ENSG00000205937	RNPS1	
7324	ENSG00000170142	UBE2E1	
6188	ENSG00000149273	RPS3	
6637	ENSG00000143977	SNRPG	
11331	ENSG00000215021	PHB2	
6741	ENSG00000138385	SSB	
7458	ENSG00000106682	EIF4H	
6428	ENSG00000112081	SRSF3	
10575	ENSG00000115484	CCT4	
6634	ENSG00000100028	SNRPD3	
5707	ENSG00000173692	PSMD1	
10399	ENSG00000204628	RACK1	
2806	ENSG00000125166	GOT2	
8761	ENSG00000090621	PABPC4	
22948	ENSG00000150753	CCT5	
5634	ENSG00000101911	PRPS2	
52	ENSG00000143727	ACP1	
26121	ENSG00000105618; ENSG00000275885	PRPF31	
10576	ENSG00000166226	CCT2	
3735	ENSG00000065427	KARS1	
1982	ENSG00000110321	EIF4G2	
6723	ENSG00000116649	SRM	
10054	ENSG00000126261	UBA2	
5688	ENSG00000101182	PSMA7	
9377	ENSG00000178741	COX5A	
5093	ENSG00000169564	PCBP1	
3178	ENSG00000135486	HNRNPA1	
8669	ENSG00000104131	EIF3J	
57819	ENSG00000225998; ENSG00000236826; ENSG00000224979; ENSG00000204392; ENSG00000172850; ENSG00000231502	LSM2	
7411	ENSG00000155959	VBP1	
5687	ENSG00000100902	PSMA6	
7555	ENSG00000169714	CNBP	
23435	ENSG00000120948	TARDBP	
3181	ENSG00000122566	HNRNPA2B1	
6128	ENSG00000089009	RPL6	
9868	ENSG00000154174	TOMM70	
10728	ENSG00000110958	PTGES3	
5682	ENSG00000129084	PSMA1	
23196	ENSG00000048828	FAM120A	
5496	ENSG00000115241	PPM1G	
26135	ENSG00000142864	SERBP1	
1478	ENSG00000101811	CSTF2	
6146	ENSG00000116251	RPL22	
220988	ENSG00000170144	HNRNPA3	
4686	ENSG00000136937	NCBP1	
6175	ENSG00000089157	RPLP0	
6059	ENSG00000164163	ABCE1	
1964	ENSG00000173674	EIF1AX	
10971	ENSG00000134308	YWHAQ	
7416	ENSG00000213585	VDAC1	
6633	ENSG00000125743	SNRPD2	
51020	ENSG00000111906	HDDC2	
5709	ENSG00000108344	PSMD3	
6240	ENSG00000167325	RRM1	
10291	ENSG00000099995	SF3A1	
51690	ENSG00000130332	LSM7	
2079	ENSG00000100632	ERH	
9045	ENSG00000188846	RPL14	
5691	ENSG00000275903; ENSG00000277791	PSMB3	
2739	ENSG00000124767	GLO1	
1207	ENSG00000074201	CLNS1A	
10155	ENSG00000130726	TRIM28	
26156	ENSG00000171490	RSL1D1	
3183	ENSG00000092199	HNRNPC	
5250	ENSG00000075415	SLC25A3	
65005	ENSG00000143436	MRPL9	
54107	ENSG00000148229	POLE3	
7965	ENSG00000106305	AIMP2	
28973	ENSG00000227420; ENSG00000229861; ENSG00000203624; ENSG00000204568; ENSG00000226111; ENSG00000233813; ENSG00000223775	MRPS18B	
3326	ENSG00000096384	HSP90AB1	
6164	ENSG00000109475	RPL34	
6732	ENSG00000096063	SRPK1	
1665	ENSG00000109606	DHX15	
6193	ENSG00000083845	RPS5	
10574	ENSG00000135624	CCT7	
3068	ENSG00000143321	HDGF	
6194	ENSG00000137154	RPS6	
6629	ENSG00000125870	SNRPB2	
7284	ENSG00000178952	TUFM	
3608	ENSG00000143621	ILF2	
7419	ENSG00000078668	VDAC3	
23450	ENSG00000189091	SF3B3	
51491	ENSG00000048162	NOP16	
6432	ENSG00000115875	SRSF7	
26354	ENSG00000163938	GNL3	
23016	ENSG00000075914	EXOSC7	
6150	ENSG00000214026	MRPL23	
6204	ENSG00000124614	RPS10	
5245	ENSG00000167085	PHB	
9188	ENSG00000165732	DDX21	
26986	ENSG00000070756	PABPC1	
51154	ENSG00000053372	MRTO4	
23481	ENSG00000100029	PES1	
64216	ENSG00000162851	TFB2M	
79711	ENSG00000285248; ENSG00000196497	IPO4	
29078	ENSG00000123545	NDUFAF4	
79050	ENSG00000184967	NOC4L	
23160	ENSG00000163811	WDR43	
10244	ENSG00000136933	RABEPK	
51388	ENSG00000132603	NIP7	
54663	ENSG00000133316	WDR74	
705	ENSG00000112578	BYSL	
4839	ENSG00000111641	NOP2	
56342	ENSG00000130810	PPAN	
10171	ENSG00000120158	RCL1	
23082	ENSG00000148840	PPRC1	
6949	ENSG00000070814	TCOF1	
27340	ENSG00000120800	UTP20	
10196	ENSG00000185238	PRMT3	
2193	ENSG00000179115	FARSA	
9064	ENSG00000142733	MAP3K6	
81887	ENSG00000001497	LAS1L	
80324	ENSG00000177192	PUS1	
3177	ENSG00000174669	SLC29A2	
6832	ENSG00000156502	SUPV3L1	
92856	ENSG00000136718	IMP4	
83743	ENSG00000105447	GRWD1	
10199	ENSG00000124383	MPHOSPH10	
1290	ENSG00000204262	COL5A2	
1278	ENSG00000164692	COL1A2	
3915	ENSG00000135862	LAMC1	
1294	ENSG00000114270	COL7A1	
4017	ENSG00000134013	LOXL2	
7058	ENSG00000186340	THBS2	
4837	ENSG00000166741	NNMT	
7168	ENSG00000140416	TPM1	
1000	ENSG00000170558	CDH2	
1301	ENSG00000060718	COL11A1	
2191	ENSG00000078098	FAP	
11167	ENSG00000163430	FSTL1	
10631	ENSG00000133110	POSTN	
6696	ENSG00000118785	SPP1	
22795	ENSG00000087303	NID2	
4314	ENSG00000149968	MMP3	
7431	ENSG00000026025	VIM	
4016	ENSG00000129038	LOXL1	
10516	ENSG00000140092	FBLN5	
1303	ENSG00000111799	COL12A1	
2006	ENSG00000049540	ELN	
1311	ENSG00000105664	COMP	
6695	ENSG00000152377	SPOCK1	
9235	ENSG00000008517	IL32	
5768	ENSG00000116260	QSOX1	
10085	ENSG00000164176	EDIL3	
800	ENSG00000122786	CALD1	
57692	ENSG00000198934	MAGEE1	
2192	ENSG00000077942	FBLN1	
6443	ENSG00000163069	SGCB	
1893	ENSG00000143369	ECM1	
10272	ENSG00000070404	FSTL3	
1601	ENSG00000153071	DAB2	
2014	ENSG00000142227	EMP3	
10409	ENSG00000176788	BASP1	
3678	ENSG00000161638	ITGA5	
4256	ENSG00000111341	MGP	
6382	ENSG00000115884	SDC1	
5118	ENSG00000106333	PCOLCE	
26585	ENSG00000276886; ENSG00000282046; ENSG00000166923	GREM1	
50509	ENSG00000080573	COL5A3	
5654	ENSG00000166033	HTRA1	
6641	ENSG00000172164	SNTB1	
131578	ENSG00000172061	LRRC15	
59	ENSG00000107796	ACTA2	
30008	ENSG00000172638	EFEMP2	
4147	ENSG00000132561	MATN2	
26577	ENSG00000163710	PCOLCE2	
5270	ENSG00000135919	SERPINE2	
25890	ENSG00000154175	ABI3BP	
2517	ENSG00000179163	FUCA1	
6586	ENSG00000184347	SLIT3	
284217	ENSG00000101680	LAMA1	
1296	ENSG00000171812	COL8A2	
2201	ENSG00000138829	FBN2	
3485	ENSG00000115457	IGFBP2	
5217	ENSG00000070087	PFN2	
3576	ENSG00000169429	CXCL8	
11010	ENSG00000139278	GLIPR1	
290	ENSG00000166825	ANPEP	
64175	ENSG00000117385	P3H1	
7424	ENSG00000150630	VEGFC	
5351	ENSG00000083444	PLOD1	
4148	ENSG00000132031	MATN3	
813	ENSG00000128595	CALU	
5396	ENSG00000116132	PRRX1	
2331	ENSG00000122176	FMOD	
6422	ENSG00000104332	SFRP1	
8985	ENSG00000106397	PLOD3	
333	ENSG00000105290	APLP1	
2199	ENSG00000163520	FBLN2	
4487	ENSG00000163132	MSX1	
10979	ENSG00000073712	FERMT2	
6591	ENSG00000019549	SNAI2	
7171	ENSG00000167460	TPM4	
5376	ENSG00000109099	PMP22	
1314	ENSG00000122218	COPA	
8076	ENSG00000197614	MFAP5	
5744	ENSG00000087494	PTHLH	
6424	ENSG00000106483	SFRP4	
3956	ENSG00000100097	LGALS1	
5999	ENSG00000117152	RGS4	
4907	ENSG00000135318	NT5E	
1809	ENSG00000113657	DPYSL3	
5479	ENSG00000166794	PPIB	
8572	ENSG00000131435	PDLIM4	
115908	ENSG00000164932	CTHRC1	
1842	ENSG00000106823	ECM2	
9244	ENSG00000006016	CRLF1	
5645	ENSG00000282049; ENSG00000275896	PRSS2	
23705	ENSG00000182985	CADM1	
5021	ENSG00000180914	OXTR	
4312	ENSG00000196611	MMP1	
822	ENSG00000042493	CAPG	
10486	ENSG00000112186	CAP2	
25878	ENSG00000101825	MXRA5	
2303	ENSG00000176692	FOXC2	
50863	ENSG00000182667	NTM	
627	ENSG00000176697	BDNF	
5817	ENSG00000073008	PVR	
79709	ENSG00000130309	COLGALT1	
2882	ENSG00000116157	GPX7	
7456	ENSG00000115935	WIPF1	
6367	ENSG00000102962	CCL22	
1236	ENSG00000126353	CCR7	
366	ENSG00000103569	AQP9	
719	ENSG00000171860	C3AR1	
4986	ENSG00000082556	OPRK1	
3696	ENSG00000105855	ITGB8	
5724	ENSG00000169403	PTAFR	
5008	ENSG00000099985	OSM	
9966	ENSG00000181634	TNFSF15	
2015	ENSG00000174837	ADGRE1	
92	ENSG00000121989	ACVR2A	
623	ENSG00000100739	BDKRB1	
3269	ENSG00000196639	HRH1	
5739	ENSG00000160013	PTGIR	
10203	ENSG00000064989	CALCRL	
1440	ENSG00000108342	CSF3	
29933	ENSG00000183484	GPR132	
114548	ENSG00000162711	NLRP3	
5732	ENSG00000125384	PTGER2	
2550	ENSG00000206466; ENSG00000237051; ENSG00000232632; ENSG00000232569; ENSG00000237112; ENSG00000206511; ENSG00000204681	GABBR1	
3732	ENSG00000085117	CD82	
10316	ENSG00000171596	NMUR1	
7096	ENSG00000174125	TLR1	
1902	ENSG00000198121	LPAR1	
3656	ENSG00000134070	IRAK2	
5027	ENSG00000089041	P2RX7	
4891	ENSG00000110911	SLC11A2	
2867	ENSG00000126262	FFAR2	
60675	ENSG00000163421	PROK2	
6869	ENSG00000115353	TACR1	
1536	ENSG00000165168	CYBB	
8578	ENSG00000074660; ENSG00000276336	SCARF1	
6361	ENSG00000102970	CCL17	
7098	ENSG00000164342	TLR3	
7439	ENSG00000167995	BEST1	
6324	ENSG00000105711	SCN1B	
3249	ENSG00000105707	HPN	
10507	ENSG00000187764	SEMA4D	
962	ENSG00000117091	CD48	
10663	ENSG00000172215	CXCR6	
6506	ENSG00000110436	SLC1A2	
6004	ENSG00000143333	RGS16	
6504	ENSG00000117090	SLAMF1	
196	ENSG00000106546	AHR	
10886	ENSG00000056291	NPFFR2	
3759	ENSG00000123700	KCNJ2	
3586	ENSG00000136634	IL10	
3738	ENSG00000177272	KCNA3	
3037	ENSG00000170961	HAS2	
7432	ENSG00000146469	VIP	
970	ENSG00000125726	CD70	
5996	ENSG00000090104	RGS1	
1317	ENSG00000136868	SLC31A1	
10242	ENSG00000197584	KCNMB2	
558	ENSG00000167601	AXL	
4210	ENSG00000103313	MEFV	
6369	ENSG00000106178	CCL24	
10630	ENSG00000162493	PDPN	
4233	ENSG00000105976	MET	
1318	ENSG00000136867	SLC31A2	
166929	ENSG00000164023	SGMS2	
8685	ENSG00000019169	MARCO	
6098	ENSG00000047936	ROS1	
27032	ENSG00000017260	ATP2C1	
4693	ENSG00000124479	NDP	
4481	ENSG00000038945	MSR1	
255488	ENSG00000137393	RNF144B	
5099	ENSG00000169851	PCDH7	
8807	ENSG00000115607	IL18RAP	
6401	ENSG00000007908	SELE	
64127	ENSG00000167207	NOD2	
728	ENSG00000197405	C5AR1	
23601	ENSG00000258227	CLEC5A	
6870	ENSG00000169836	TACR3	
8671	ENSG00000080493	SLC4A4	
4224	ENSG00000112818	MEP1A	
55829	ENSG00000131871	SELENOS	
4049	ENSG00000238130; ENSG00000226979; ENSG00000231408; ENSG00000173503; ENSG00000230279; ENSG00000223919; ENSG00000226275	LTA	
23166	ENSG00000010327	STAB1	
5025	ENSG00000135124	P2RX4	
9153	ENSG00000137860	SLC28A2	
1543	ENSG00000140465	CYP1A1	
1544	ENSG00000140505	CYP1A2	
2940	ENSG00000174156	GSTA3	
1573	ENSG00000134716	CYP2J2	
1593	ENSG00000135929	CYP27A1	
126	ENSG00000248144	ADH1C	
435	ENSG00000126522	ASL	
211	ENSG00000023330	ALAS1	
2948	ENSG00000168765	GSTM4	
1562	ENSG00000108242	CYP2C18	
5805	ENSG00000150787	PTS	
1528	ENSG00000166347	CYB5A	
2052	ENSG00000143819	EPHX1	
3931	ENSG00000213398	LCAT	
23169	ENSG00000116704	SLC35D1	
2937	ENSG00000100983	GSS	
2328	ENSG00000007933	FMO3	
8644	ENSG00000196139	AKR1C3	
6580	ENSG00000175003	SLC22A1	
9446	ENSG00000148834	GSTO1	
383	ENSG00000118520	ARG1	
1036	ENSG00000129596	CDO1	
2326	ENSG00000010932	FMO1	
223	ENSG00000143149	ALDH9A1	
57447	ENSG00000165795	NDRG2	
51733	ENSG00000100024	UPB1	
5166	ENSG00000004799	PDK4	
191	ENSG00000101444	AHCY	
1312	ENSG00000093010	COMT	
316	ENSG00000138356	AOX1	
23564	ENSG00000206395; ENSG00000233076; ENSG00000225635; ENSG00000227317; ENSG00000226634; ENSG00000213722; ENSG00000228128	DDAH2	
3083	ENSG00000109758	HGFAC	
2160	ENSG00000088926	F11	
1592	ENSG00000095596	CYP26A1	
